id_pili,hydrant_id_uuid,station_id_uuid,station_id,station_code,zon,no_pili,pili_num_combine,alamat,no_premis,id_kedudukan,kedudukan,latitud,longitud,id_negeri,state_id_uuid,negeri,id_daerah,daerah,id_pemilikan_pili,pemilikan_pili,id_status_pili,status_pili,diameter_pengeluaran,image_1,id_jenis_pili,jenis_pili,id_parlimen,parlimen,tarikh_pili,id_syarikat_air,id_bandar,bandar,city_id_uuid
567787,3c9d9974-abd1-4101-896b-d22ec2ab81c2,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,044,KLC-B-044,"BERHADAPAN TADIKA PERPADUAN KUATERS POLIS, JALAN DAMAI",NO 51,1,Hadapan,3.160474,101.724884,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201217012705760.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569195,9f9a1945-0a8b-4860-bceb-8284a29b6e3b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,045,KLC-B-045,SRJKC CHUNG HWA JALAN DAMAI,,1,Hadapan,3.162827,101.724311,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201227131943407.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569196,f2d8b4de-905d-4963-b192-a10dd68d1a22,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,046,KLC-B-046,"TEMPAT LETAK KERETA JALAN DAMAI, HADAPAN SMK PUTERI AMPANG",,1,Hadapan,3.097871,101.437406,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201227132239484.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569197,7977f56e-27e7-4333-9070-dcf8a7e0baab,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,047,KLC-B-047,"PINTU BELAKANG SMK PUTERI AMPANG, LORONG DAMAI 13",,2,Belakang,3.162825,101.726708,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/2020122713243786.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569198,e16a74ef-6e9f-419e-a2de-5bd87d85cca6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,048,KLC-B-048,BALAI POLIS JALAN TUN RAZAK,,1,Hadapan,3.160446,101.720434,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201227132729754.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569199,ce0cabcf-4fb1-4f4e-9a63-dcf6046088e6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,049,KLC-B-049,LORONG BELAKANG DOUBLE TREE INTERMARK JALAN TUN RAZAK,,2,Belakang,3.16169,101.71958,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227133259656.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569200,eeb24f4d-b3f9-4977-a863-8603423d1b81,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,050,KLC-B-050,"UNIT 1-6, NO 10 ANJUNG DAMAI, JALAN MURNI",No 1-6,4,Tepi,3.098345,101.431697,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201227133654516.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569201,7276d51a-ed79-4860-8463-04890182374d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,051,KLC-B-051,"UNIT 7-15, NO 10 ANJUNG DAMAI, JALAN MURNI",NO 7-15,4,Tepi,3.098413,101.431868,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/2020122713421940.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569202,128015f8-d203-4fd7-b2a3-0308456581e4,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,052,KLC-B-052,AMWALK JALAN AMPANG,,4,Tepi,3.160779,101.725949,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201227134541880.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569203,99394edc-6874-49c8-8f53-d690c5cee430,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,053,KLC-B-053,LALUAN MASUK PARKING AMPWALK JALAN AMPANG,,7,Tengah,3.160614,101.728438,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201227134754963.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569204,759508fa-2de1-4a38-a308-1804ef8283f3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,054,KLC-B-054,AMPWALK JALAN AMPANG,,6,Kanan,3.160614,101.728438,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201227134930919.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569205,34c42dd2-1cbf-41a7-988c-beb96472f334,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,055,KLC-B-055,"SUCASA HOTEL APARTMENTS , LORONG DAMAI 13",,1,Hadapan,3.096974,101.437397,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020122713513668.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
569206,a3595fae-82c5-440d-96a0-f7743fc3c093,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,B,056,KLC-B-056,"KEDUTAAN PERANCIS, JALAN AMPANG",,1,Hadapan,3.164029,101.716848,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201227135510916.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563660,500c11ba-eac0-4b22-84de-1407610326d6,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,001,KLC-C-001,"HADAPAN KEDUTAAN CHINA, JALAN AMPANG",,1,Hadapan,3.096031,101.436756,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022150347430.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,90,KUALU LUMPUR (WP),b4ee9692-5c33-4881-b53e-4b4e2dfd1147
563663,b20d3387-f57b-411c-87e9-c4e6fc74340d,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,002,KLC-C-002,"NO. 213 , JALAN AMPANG (BRUNSFIELD EMBASSY VIEW)",NO 213,1,Hadapan,3.095985,101.435618,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/2020102215054811.,2,Ground Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563695,67ea4550-1aef-479d-afe0-adc062564466,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,003,KLC-C-003,"NO 217, LORONG AMPANG 2 , HADAPAN CONDOMINIUM SASTRA",NO 217,1,Hadapan,3.095147,101.43538,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201022152505603.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563702,ccdf1a4b-506b-4b1c-a224-fec8b4a9ef4f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,004,KLC-C-004,"NO 78, LORONG AMPANG 2 CONDOMINIUM SASTRA",NO 78,1,Hadapan,3.095456,101.43543,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022152832546.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563706,391e4b93-e4a0-4b6c-a1ae-880615aae133,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,005,KLC-C-005,"U-THANT RESIDEN, JALAN TAMAN U-THANT",U-THANT RESIDEN,2,Belakang,3.156839,101.725664,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022153633255.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563716,9e87aa10-46eb-4738-9f2b-ee2c3ef36715,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,006,KLC-C-006,"U-THANT RESIDEN, JALAN TAMAN U-THANT",U-THANT RESIDEN,2,Belakang,3.15653,101.726296,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201022154936722.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
563722,46415067-4a1d-4519-861a-b116d1827ef7,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,007,KLC-C-007,"NO 37, JALAN TAMAN U-THANT",NO 37,1,Hadapan,3.093825,101.436903,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022155622259.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
563727,a4cf1109-5816-4100-bfe1-073f5db4dd04,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,008,KLC-C-008,"APOSTOLIC NUNCIATURE VATICAN EMBASSY,  PERSIARAN AMPANG HILIR ",,1,Hadapan,3.095011,101.439574,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022160134560.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
563735,93f2d7f1-dd36-4294-b8cd-f17ad2260fe3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,009,KLC-C-009,"HADAPAN LRT AMPANG PARK, JALAN AMPANG ",,1,Hadapan,3.01604,101.410999,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201022161225963.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
563738,cc5a051c-ad5b-41d8-9c46-9a83c9822dda,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,010,KLC-C-010,"NO. 191, JALAN AMPANG (SIMPANG TIGA LAMPU ISYARAT) WISMA CENTRAL",NO 191,1,Hadapan,3.159394,101.723865,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201022162411922.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
564460,8026d9ce-1523-4223-9381-581b6d2a5d63,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,011,KLC-C-011,"HADAPAN KEDUTAAN BRITISH, JALAN AMPANG",,1,Hadapan,3.159443,101.718522,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/2020110315020276.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564474,b14002d6-9330-411a-acfd-98631db6e26f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,012,KLC-C-012,"HADAPAN TAPAK SRI MERSING, JALAN AMPANG",,1,Hadapan,3.147096,101.722426,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,2,Tidak Berfungsi,0,images/img_pili/20201103151558913.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564479,08f1e236-ce7c-4977-875f-f85a158651c3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,013,KLC-C-013,DEPAN BANGUNAN AUTO BARAVIA JALAN TUN RAZAK,,1,Hadapan,3.158412,101.721261,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201103152027218.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564481,91d8ed87-af3d-4dca-a778-294a4226c885,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,014,KLC-C-014,DEPAN BANGUNAN AUTO BAVARIA JALAN TUN RAZAK,,1,Hadapan,3.158511,101.721099,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201103152428842.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564492,702bae06-bf79-4507-be4c-e5d09dd3b8d3,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,015,KLC-C-015,"HADAPAN NO. 92, JALAN TAMAN U-THANT",,1,Hadapan,3.09414,101.435393,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201103153445899.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564501,1e2ab894-a921-4c2e-bc6a-ba27136bba9e,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,016,KLC-C-016,TEPI KANAN U-THANT RESIDENT JALAN MADGE,,4,Tepi,3.156643,101.726051,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201103153908714.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
564518,bc42b8f7-74bd-428b-a6f6-e11a69ec6dcc,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,017,KLC-C-017,"NO. 91, JALAN TAMAN U-THANT",,1,Hadapan,3.094512,101.435427,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201103160822580.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,1,KUALA LUMPUR (WP),88beb013-6a67-4936-9afd-b84a072cb60f
567524,031e7183-5fa9-4fb9-b886-23df666818ae,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,018,KLC-C-018,"KEDUTAAN AMERIKA, TAMAN U-THANT 1",,3,Berhampiran,3.154599,101.723933,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,778.915,images/img_pili/20201215155703702.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567526,fa10623f-a50b-4849-8256-36bd0b268c45,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,019,KLC-C-019,"ROW HOTEL, JALAN AMPANG HILIR",,1,Hadapan,3.159978,101.729658,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215160112922.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
567528,fb85463a-9a0c-494d-ab35-0c662753cf59,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,020,KLC-C-020,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,5,Kiri,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201215160546929.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,75,K LUMPUR (WP),6f03580f-58e6-4bfe-ba59-1909cb2988fa
567530,6be93d39-0ec5-45bf-bcd2-8688e7630f45,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,021,KLC-C-021,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,5,Kiri,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201215161043444.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,75,K LUMPUR (WP),6f03580f-58e6-4bfe-ba59-1909cb2988fa
567531,ed430951-6a67-4c64-918b-f8640b7a2860,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,022,KLC-C-022,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,2,Belakang,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/2020121516115088.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
567532,ca0d4efe-f6a0-41d3-a15e-27d23701ab4b,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,023,KLC-C-023,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,2,Belakang,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121516125676.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,45,KUALA LMPUR (WP),08d3c005-65d8-4c9b-b86d-53759fd3dff4
567533,01acf11b-192e-4ee7-8cbe-d4e29c79adb2,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,024,KLC-C-024,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,6,Kanan,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201215161416515.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567534,6590e5b3-6d7a-43d4-af6d-b0717961a049,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,025,KLC-C-025,"MENARA SEE HOY CHON, JALAN TUN RAZAK",,6,Kanan,3.155406,101.722058,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201215161547104.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567535,e937391b-f6f2-4998-80b0-d841afe5730f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,026,KLC-C-026,"BANGUNAN WESTAR AUTO, JALAN TUN RAZAK",,1,Hadapan,3.15827,101.720982,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201215161806771.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567538,079e2ea1-36cd-4374-a2a7-cfdab87c0015,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,027,KLC-C-027,"DEPAN LOT PARKING KERETA, WESTAR, JALAN TUN RAZAK",,3,Berhampiran,3.157783,101.721147,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/2020121516234075.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567541,728ec7fc-ff92-47e2-9d72-c59dc1b89c8f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,028,KLC-C-028,"SEASONS CLUB, JALAN TUN RAZAK",,1,Hadapan,3.155996,101.723236,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215162726215.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567544,f711a47c-89d4-4c40-a10d-53b5a435e531,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,029,KLC-C-029,"NO. 16, JALAN TAMAN U-THANT, 55000, KUALA LUMPUR",,4,Tepi,3.15776,101.72418,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215163255273.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567546,1c8175f8-f3f1-4b63-92f2-a9a512c71285,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,030,KLC-C-030,"NO. 16, JALAN TAMAN U-THANT",,1,Hadapan,3.15776,101.72418,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,1,Awam,1,Berfungsi,635.981,images/img_pili/20201215163744508.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567547,e45ad3ad-6f37-4265-a723-64350622e5ac,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,031,KLC-C-031,"THE ICON, JALAN TUN RAZAK",,1,Hadapan,3.156542,101.72169,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201215163928757.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,89,KUALA  LUMPUR (WP),53aa1806-b81f-4985-8066-6a9cf92f1446
567549,c7ede8dd-00f8-440f-82a5-98606bd14e7f,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,032,KLC-C-032,"CAFE MICASA HOTEL, JALAN TUN RAZAK",,1,Hadapan,3.156906,101.723063,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,635.981,images/img_pili/20201215164142502.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,108,KUALA LUMPURA (WP),9e34d0e5-3888-45bb-b3f5-462f2a1519cf
567551,4d59ed3b-017f-44d4-ad22-7bacfcdfba6e,c4a96c5b-759e-4542-a2be-651f4b0d596c,471,KLC,C,033,KLC-C-033,"JALAN KELUAR THE ICON, JALAN TUN RAZAK",,1,Hadapan,3.156423,101.722477,7,55c38deb-aae3-44c5-bfac-0bb919effec4,Wilayah Persekutuan Kuala Lumpur,137,WP Kuala Lumpur,2,Swasta,1,Berfungsi,778.915,images/img_pili/20201215164426113.,1,Pillar Hydrant,119,Titiwangsa,0000-00-00,0,90,KUALU LUMPUR (WP),b4ee9692-5c33-4881-b53e-4b4e2dfd1147
